id,cost,talktime,validity,comments
12459,17,,28 days,"US/ Canada @2p/secUK LL / Australia LL / New Zealand LL @2p/secBangladesh/Malaysia / Thailand / Singapore @4p/secKuwait/ Bahrain @11p/secNepal @12p/SecAus(Mobile), NZ(Mobile), Saudi Arabia @12p/sec UAE @15p/sec"
12460,596,,10 days,"International Roaming Pack for UAE** NO Talktime -- Incoming calls at Rs. 30/min & Outgoing calls at Rs. Rs.30/min -- Outgoing SMS at Rs. 25 per SMS, Incoming SMS Free"
12461,1496,,30 days,"International Roaming Pack for UAE** NO Talktime -- 30 minutes Incoming Free. Post Free minutes Incoming calls at Rs.30/min & Outgoing calls at Rs.30/min -- Outgoing SMS at Rs.25 per SMS, Incoming SMS Free"
