id,cost,talktime,validity,comments
15486,5,,Till Midnight,25 MB Data
15487,14,,3 days,75 MB Data
15488,43,,10 days,250 MB Data
15489,95,,30 days,500 MB Data
15490,256,,30 days,2 GB Data
