id,cost,talktime,validity,comments
1629,7,,1 day,40 MB 2G Data
1630,15,,2 days,85 MB 2G Data
1631,18,,2 days,100 MB 2G Data
1632,25,,4 days,140 MB 2G Data
1634,48,,7 days,275MB 2G data
1635,57,,7 days,230 MB 2G data
1636,73,,10 days,350 MB 2G data
1637,125,,28 days,500MB
1638,154,,21 days,900 MB 2G Data
1639,174,,28 days,1 GB 2G Data
1640,198,,28 days,1.25 GB 2G Unlimited Data. 1.25 GB Happy Hours Night data (3AM to 5AM)
1641,248,,28 days,2GB 2G Data to 10 GB
1642,299,,28 days,3 GB 2G Data + unlimited
