id,cost,talktime,validity,comments
15020,29,,7 days,Free Incoming while roaming only on Tata Docomo CDMA Network
15021,61,,28 days,Free Incoming while roaming only on Tata Docomo CDMA Network
15022,775,,180 days,Free Incoming Calls while roaming on any network across the country
