id,cost,talktime,validity,short description,long description
4121,250,250,N.A,Recharge of Rs. 250 by Airtel,Talktime of Rs. 250 for Rs. 250 recharge by Airtel
4123,300,300,N.A,Recharge of Rs. 300 by Airtel,Talktime of Rs. 300 for Rs. 300 recharge by Airtel
4125,350,350,N.A,Recharge of Rs. 350 by Airtel,Talktime of Rs. 350 for Rs. 350 recharge by Airtel
4126,400,400,N.A,Recharge of Rs. 400 by Airtel,Talktime of Rs. 400 for Rs. 400 recharge by Airtel
4127,500,500,N.A,Recharge of Rs. 500 by Airtel,Talktime of Rs. 500 for Rs. 500 recharge by Airtel
4128,1000,1000,N.A,Recharge of Rs. 1000 by Airtel,Talktime of Rs. 1000 for Rs. 1000 recharge by Airtel
4129,2000,2000,N.A,Recharge of Rs. 2000 by Airtel,Talktime of Rs. 2000 for Rs. 2000 recharge by Airtel
