id,cost,talktime,validity,short description,long description
7177,16,,18 days,Recharge of Rs. 16 by BSNL,All voice calls to Bhutan @10p/sec -- 
7178,18,,30 days,Recharge of Rs. 18 by BSNL,All voice calls to Nepal at Rs.8.50 per min -- 
7179,23,,30 days,Recharge of Rs. 23 by BSNL,ISD calls to Australia Bahrain Indonesia Kuwait at 6.49/min
7180,27,,30 days,Recharge of Rs. 27 by BSNL,ISD calls to Bangladesh Malaysia Hong-Kong Thailand at 2.99/min
7181,38,,30 days,Recharge of Rs. 38 by BSNL,"ISD calls to U.K, France, Germany @Rs 4.49/minThe area codes for UK- 70,74 to 79, 84 & 87 -- France ISD codes 63800, 64000 to 64004, 80 to 86, 880 to 884, 890 to 899 will not be applicable in STV 38."
7182,41,,30 days,Recharge of Rs. 41 by BSNL,ISD calls to Canada China Singapore U.S.A. at 1.49/min
