id,cost,talktime,validity,short description,long description
12336,8,,28 days,Recharge of Rs. 8 by Idea,Bangladesh @Rs. 2.1 /MinNepal @Rs. 6.49/Min Bhutan @Rs. 6.99/Min
12337,36,,28 days,Recharge of Rs. 36 by Idea,"BD/TH/Malaysia/Singapore/HK @Rs. 1.99/MinChina @Rs. 1.49/MinNepal @Rs.6.49/MinSri Lanka, Pakistan, Bhutan, Saudi Arabia, Kuwait, Bahrain @Rs. 6.99/MinUS/Canada @Rs. 0.99/MinUK(F) @Rs.1.49/Min"
12338,596,,10 days,Recharge of Rs. 596 by Idea,International Roaming Pack for UAEIncoming calls at Rs. 30/min & Outgoing calls at Rs.30/minOutgoing SMS at Rs. 25 per SMS. Incoming SMS Free 
12339,1496,,28 days,Recharge of Rs. 1496 by Idea,International Roaming Pack for UAE30 minutes Incoming Free. Post Free minutes Incoming calls at Rs.30/min & Outgoing calls at Rs.30/minOutgoing SMS at Rs.25 per SMS. Incoming SMS Free
