id,cost,talktime,validity,short description,long description
15728,5,,1 day,Recharge of Rs. 5 by Uninor,30 MB Data
15729,14,,3 days,Recharge of Rs. 14 by Uninor,150 MB Data
15730,24,,7 days,Recharge of Rs. 24 by Uninor,250 MB Data
15732,39,,14 days,Recharge of Rs. 39 by Uninor,400 MB Data
15733,57,,28 days,Recharge of Rs. 57 by Uninor,1 GB 2G Data
15735,77,,28 days,Recharge of Rs. 77 by Uninor,1.5 GB Data
15736,98,,28 days,Recharge of Rs. 98 by Uninor,2 GB Data
