id,cost,talktime,validity,comments
15722,7,,28 days,80 Local/National SMS
15723,13,,28 days,150 Local/National SMS
15724,27,,28 days,350 Local/National SMS
15725,46,,28 days,100 sms per day (85 local + 15 all india SMS)  
