id,cost,talktime,validity,comments
12704,5,,1 day,All Roaming incoming Free -- 
12705,17,,7 days,All Local / STD (HOME & ROAM) Mobile Call 40p/Min + All ROAM IC Free
12706,46,,28 days,Incoming roaming free+ All Mobile Call (Home & Roam) @40P/min
