id,cost,talktime,validity,comments
16938,10,7.47,N.A,Talktime of Rs. 7.47 for Rs. 10 recharge by Vodafone
16939,20,14.95,N.A,Talktime of Rs. 14.95 for Rs. 20 recharge by Vodafone
16940,30,22.42,N.A,Talktime of Rs. 22.42 for Rs. 30 recharge by Vodafone
16941,40,30.9,N.A,Talktime of Rs. 30.9 for Rs. 40 recharge by Vodafone
16942,50,39.37,N.A,Talktime of Rs. 39.37 for Rs. 50 recharge by Vodafone
16944,60,47.85,N.A,Talktime of Rs. 47.85 for Rs. 60 recharge by Vodafone
16946,70,56.32,N.A,Talktime of Rs. 56.32 for Rs. 70 recharge by Vodafone
16948,80,64.8,N.A,Talktime of Rs. 64.8 for Rs. 80 recharge by Vodafone
16950,90,73.27,N.A,Talktime of Rs. 73.27 for Rs. 90 recharge by Vodafone
16952,100,81.75,N.A,Talktime of Rs. 81.75 for Rs. 100 recharge by Vodafone
16955,150,145,N.A,Talktime of Rs. 145 for Rs. 150 recharge by Vodafone
16957,200,190,N.A,Talktime of Rs. 190 for Rs. 200 recharge by Vodafone
