id,cost,talktime,validity,comments
16979,12,,1 day,45 MB 3G/4G Data
16980,17,,1 hour,Unlimited 3G/4G data 
16981,18,,1 day,Unlimited local + std V2V calls -- 100 MB 3G/4G Data (4G Handset) 50MB for Other Handset
16982,23,,2 days,90 MB Data @3G/4G speed. Post 90 MB you will be charged 4p/10kb
16983,31,,1 Night,Unlimited 3G/4G Night data (1am to 6am)
16984,42,,4 days,160 MB Data @3G/4G speed. Post 160 MB will be charged 4p/10kb
16985,44,,28 days,150 MB @3G/4G speed. Post 150 MB you will be charged 4p/10kb
16986,45,,1 day,1 GB Data @ 3G/4G speed. Post 1 GB you will be charged 4p/10kb
16987,52,,7 days,Unlimited local + std V2V calls -- 250 MB 3G/4G Data (4G Handset) 50MB for Other Handset 
16988,67,,7 days,250 MB Data @3G/4G speed. Post 250 MB you will be charged 4p/10kb
16989,102,,5 days,1 GB @ 3G/4G speed. Post 1 GB you will be charged 4p/10kb
16990,103,,28 days,350 MB @3G/4G speed. Post 350 MB you will be charged 4p/10kb
16991,126,,7 Nights,1 GB 3G/4G Internet (12:00 am to 06:00 am)
16992,147,,28 days,750 MB 3G/4G Data
16993,169,,28 days,1 GB 3G/4G Data (12:00 am to 06:00 am)
16994,175,,28 days,1 GB 3G/4G Data
16995,188,,28 days,400 MB 3G/4G Data day & night + 400 MB night Data (12AM-6 AM)
16996,251,,28 days,1 GB Data @3G/4G speed. Post 1GB you will be charged 4p/10kb
16997,254,,28 days,2 GB Data @3G/4G speed. Post 2 GB you will be charged @4p/10kb + Extra 2 GB ( for customers with 4G handsets & 4G SIM only).
16998,295,,28 days,1 GB 3G/4G Data day and night + 1 GB night Data (12AM-6 AM)
16999,344,,28 days,1 GB/Day 4G/3G Data -- Unlimited ALL Mobile & Landline Calls. Limited Period Offer for ALL Handsets
17000,353,,28 days,2 GB Data @3G/4G speed. Post 2GB you will be charged 4p/10kb
17001,354,,28 days,3 GB Data @3G/4G speed. Post 3 GB you will be charged 4p/10kb + Extra 3GB ( for customers with 4G handsets & 4G SIM only).
17002,453,,28 days,3GB Data @3G/4G speed. Post 3GB you will be charged 4p/10kb
17003,454,,28 days,4 GB Data @3G/4G speed. Post 4 GB you will be charged 4p/10kb + Extra 5 GB ( for customers with 4G handsets & 4G SIM only).
17004,498,,28 days,Get 700 FREE Local + National Minutes -- 2 GB 3G/4G Data
17005,653,,28 days,5 GB Data @3G/4G speed. Post 5GB you will be charged 4p/10kb
17006,654,,28 days,6.5 GB Data @3G/4G speed. Post 6.5 GB you will be charged 4p/10kb + Extra 6.5GB ( for customers with 4G handsets & 4G SIM only).
17007,699,,28 days,1000 FREE Local + National Minutes -- 4 GB 3G/4G Data 
17008,853,,28 days,7 GB Data @3G/4G speed. Post 7GB you will be charged 4p/10kb
17009,854,,28 days,7.5 GB @3G/4G speed. Post 7.5 GB you will be charged 4p/10kb
17010,999,,28 days,11 GB Data @3G/4G speed. Post 11GB you will be charged 4p/10kb + Extra 11GB ( for customers with 4G handsets & 4G SIM only).
17011,1199,,28 days,12 GB Data @3G/4G speed. Post 12GB you will be charged 4p/10kb
17012,1999,,28 days,20 GB Data @3G/4G speed. Post 20GB you will be charged 4p/10kb
17013,3999,,28 days,40 GB Data @3G/4G speed. Post 40 GB you will be charged @4p/10kb
17014,89,,7 days,Unlimited local + std V2V + 100 Min V2O local +std calls -- 250 MB 3G/4G Data (4G Handset) 50MB for Other Handset
17015,144,,28 days,"Unlimited Local + STD Vodafone to Vodafone mobile calls -- 50 MB 3G/4G data. For 4G handset + 4G SIM, get 2 GB data. For 4G handset + Non-4G SIM, get 300 MB data."
