id,cost,talktime,validity,comments
16914,230,230,N.A,Talktime of Rs. 230 for Rs. 230 recharge by Vodafone
16915,250,250,N.A,Talktime of Rs. 250 for Rs. 250 recharge by Vodafone
16916,300,300,N.A,Talktime of Rs. 300 for Rs. 300 recharge by Vodafone
16918,350,350,N.A,Talktime of Rs. 350 for Rs. 350 recharge by Vodafone
16920,400,400,N.A,Talktime of Rs. 400 for Rs. 400 recharge by Vodafone
16921,500,500,N.A,Talktime of Rs. 500 for Rs. 500 recharge by Vodafone
16922,550,550,N.A,Talktime of Rs. 550 for Rs. 550 recharge by Vodafone
16924,600,600,N.A,Talktime of Rs. 600 for Rs. 600 recharge by Vodafone
16925,610,610,N.A,Talktime of Rs. 610 for Rs. 610 recharge by Vodafone
16928,800,840,N.A,Talktime of Rs. 840 for Rs. 800 recharge by Vodafone
16929,1000,1000,N.A,Talktime of Rs. 1000 for Rs. 1000 recharge by Vodafone
16930,1010,1100,N.A,Talktime of Rs. 1100 for Rs. 1010 recharge by Vodafone
16931,1100,1150,N.A,Talktime of Rs. 1150 for Rs. 1100 recharge by Vodafone
16932,1500,1500,N.A,Talktime of Rs. 1500 for Rs. 1500 recharge by Vodafone
16933,1810,2000,N.A,Talktime of Rs. 2000 for Rs. 1810 recharge by Vodafone
16934,2000,2000,N.A,Talktime of Rs. 2000 for Rs. 2000 recharge by Vodafone
16935,2200,2200,N.A,Talktime of Rs. 2200 for Rs. 2200 recharge by Vodafone
16936,3000,3000,N.A,Talktime of Rs. 3000 for Rs. 3000 recharge by Vodafone
16937,3500,3500,N.A,Talktime of Rs. 3500 for Rs. 3500 recharge by Vodafone
