id,cost,talktime,validity,comments
16960,24,,28 days,"250 Local/National SMS (100 SMS/Day, 101 onwards @ base rate)"
16961,48,,28 days,"525 Local/National SMS (100 SMS/Day, 101 onwards @ base rate)"
16962,73,,45 days,"825 Local/National SMS (100 SMS/Day, 101 onwards @ base rate)"
