id,cost,talktime,validity,comments
13488,34,,28 days,STD Mobile calls at 1.2p/2 Seconds
13489,38,,28 days,All STD Mobile calls @ 30p/Min
13490,78,,84 days,All STD mobile calls at 30ps/min
