id,cost,talktime,validity,comments
15883,16,,28 days,"Daily 1st 2 SMS charged @ 50p / SMS, then 98 local + national SMS free for the day"
15884,39,,28 days,First 1000 local and national SMS free
15885,46,,28 days,2500 Local + National SMS free
