id,cost,talktime,validity,comments
12833,14,,2 days,80 MB Data
12834,25,,2 days,1 GB 2G Promo Bucket
12835,27,,4 days,150 MB Data
12837,39,,5 days,225 MB Data
12839,51,,7 days,300 MB Data
12840,57,,7 days,300 MB Data
12841,93,,7 days,500 MB Data
12842,99,,14 days,560 MB Data
12843,112,,14 days,500 MB Data
12844,119,,14 days,675 MB Data
12845,131,,14 days,600 MB Data
12846,145,,21 days,800 MB Data
12847,147,,28 days,1 GB/ Day 2G Data
12848,151,,21 days,600 MB Data
12849,175,,28 days,1 GB Data
12852,219,,28 days,2 GB Data
12853,223,,28 days,4 GB 2G Data. Unused data quota will be forfeited.
12854,242,,28 days,5 GB 2G Data. Unused data quota will be forfeited.
12855,255,,28 days,3 GB Data
12856,297,,28 days,3.5 GB Data
12859,365,,367 days,1 GB 2G Data Per Day
12860,398,,28 days,5 GB Data
12861,489,,28 days,7 GB 2G Data. Unused data quota will be forfeited.
12864,599,,28 days,10 GB 2G Data. Unused data quota will be forfeited.
