id,cost,talktime,validity,comments
12838,46,,1 Night ,1GB of Night DATA (3G/2G) + Unlimited Local On Net calls -- Night timing: 00:00 hours - 06:00 hours
12865,22,,3 days,100 MB 3G Data
12866,25,,2 days,1GB 3G Promo
12867,42,,7 days,200 MB 3G Data
12868,54,,28 days,1GB DATA (Available with FRC 21 only and applicable for subscribers <=84 DAYS AON)
12869,74,,5 days,350 MB GB 3G data
12870,82,,2 days,1GB 3G data
12871,87,,3 days,400 MB
12872,89,,28 days,1 GB/ Day 3G Data
12873,95,,10 days,500 MB 3G Data
12874,123,,7 days,1GB 3G
12875,143,,7 days,750MB 3G data. Unused data quota will be forfeited.
12876,152,,28 days,Unltd Local & STD R-R Calls -- 3 GB 3G Data -- All R -Others calls @1p/sec -- Free Incoming Roaming
12877,153,,14 days,1 GB 3G Data -- 60 mins calls to any network/Day 
12878,156,,14 days,800MB 3G Data
12879,191,,21 days,1GB Data
12880,192,,14 days,750MB 3G data. Unused data quota will be forfeited.
12881,197,,28 days,1 GB 3G Data
12882,225,,28 days,1.25 GB 3G data
12883,243,,28 days,1.25 GB 3G Data. Unused data quota will be forfeited.
12884,246,,28 days,1.5 GB 3G data
12885,247,,28 days,2GB 3G
12886,252,,28 days,1GB Data
12887,294,,28 days,3GB + 3GB Night
12888,298,,90 days,1GB + 1GB Night
12889,303,,28 days,1 GB 3G Data -- 60 mins calls to any network/Day
12890,343,,28 days,2GB 3G Data. Unused data quota will be forfeited.
12891,359,,28 days,2 GB
12892,375,,28 days,2.5 GB 3G data -- Applicable for Dongle users only
12893,397,,28 days,2.5 GB
12894,442,,28 days,3.5 GB of 3G Data
12895,447,,28 days,3 GB
12896,449,,28 days,3.5 GB 3G data -- Applicable for Dongle users only
12897,493,,28 days,3GB 3G Data. Unused data quota will be forfeited.
12898,495,,28 days,5 GB 3G Data
12899,498,,28 days,3.25 GB
12900,549,,28 days,3.5 GB
12901,555,,90 days,1GB 3G Data + 60 mins calls to any network / Day
12902,595,,28 days,5 GB 3G Data with Unlimited Free Local Onnet Mobile calls
12903,598,,28 days,4 GB
12904,648,,28 days,4.25 GB
12905,693,,28 days,5GB 3G Data. Unused data quota will be forfeited.
12906,698,,28 days,4.5 GB
12907,742,,90 days,6 GB of 3G Data -- Voice tariff @1p/s
12908,749,,28 days,5 GB
12909,786,,180 days,1 GB/ DAY 3G Data 
12910,798,,28 days,5.5 GB
12911,848,,28 days,6 GB
12912,898,,28 days,6.5 GB
12913,949,,28 days,7 GB
