id,cost,talktime,validity,short description,long description
2244,7,,5 days,Recharge of Rs. 7 by Airtel,STD mobile @ 30P/Min (1st 120 sec of the Day@1.5p/sec)
2245,22,,28 days,Recharge of Rs. 22 by Airtel,STD Mobile Call @35p/Min
2246,33,,28 days,Recharge of Rs. 33 by Airtel,STD Mobile Call @25p/Min
