id,cost,talktime,validity,short description,long description
7741,37,25,90 days,Recharge of Rs. 37 by Docomo,Local On-Net mobile calls @ 10p/ min. -- Local Off-Net mobile calls @ 25p/ min. -- STD On-Net mobile calls @ 10p/ min. -- STD Off-Net mobile calls @ 25p/ min. -- Data: 100 MB for 30 days -- Landline Local/STD @ 2p/s -- Other Benefits: ICR call rates @ 1p/2s -- Applicable only for new subscribers as FRC/SRC
7742,146,90,28 days,Recharge of Rs. 146 by Docomo,1 GB 2G Data -- Applicable only for new subscribers as FRC/SRC
7743,175,90,28 days,Recharge of Rs. 175 by Docomo,1 GB Data  -- Applicable only for new subscribers as FRC/SRC
7744,197,197,28 days,Recharge of Rs. 197 by Docomo,1 GB 2G Data -- Applicable only for new subscribers as FRC/SRC
