id,cost,talktime,validity,short description,long description
7677,10,7.7,N.A,Recharge of Rs. 10 by Docomo,Talktime of Rs. 7.7 for Rs. 10 recharge by Tata DOCOMO
7678,20,15.39,N.A,Recharge of Rs. 20 by Docomo,Talktime of Rs. 15.39 for Rs. 20 recharge by Tata DOCOMO
