id,cost,talktime,validity,short description,long description
17086,10,7.47,N.A,Recharge of Rs. 10 by Vodafone,Talktime of Rs. 7.47 for Rs. 10 recharge by Vodafone
17087,20,14.95,N.A,Recharge of Rs. 20 by Vodafone,Talktime of Rs. 14.95 for Rs. 20 recharge by Vodafone
17088,30,22.42,N.A,Recharge of Rs. 30 by Vodafone,Talktime of Rs. 22.42 for Rs. 30 recharge by Vodafone
17089,40,30.9,N.A,Recharge of Rs. 40 by Vodafone,Talktime of Rs. 30.9 for Rs. 40 recharge by Vodafone
17090,50,39.37,N.A,Recharge of Rs. 50 by Vodafone,Talktime of Rs. 39.37 for Rs. 50 recharge by Vodafone
17091,60,47.85,N.A,Recharge of Rs. 60 by Vodafone,Talktime of Rs. 47.85 for Rs. 60 recharge by Vodafone
17092,70,65,N.A,Recharge of Rs. 70 by Vodafone,Talktime of Rs. 65 for Rs. 70 recharge by Vodafone
17093,100,95,N.A,Recharge of Rs. 100 by Vodafone,Talktime of Rs. 95 for Rs. 100 recharge by Vodafone
