id,cost,talktime,validity,comments
705,8,,15 days,100 Local/National SMS
706,19,,28 days,250 Local/National SMS
707,38,,28 days,600 Local/National SMS
708,61,,56 days,A2A SMS Free & 510 A2O SMS
709,63,,28 days,Daily 100 Local/National SMS
