id,cost,talktime,validity,short description,long description
10804,25,25,N.A,Recharge of Rs. 25 by Idea,3 Local On Net Night SMS (11pm to 6am) -- Talktime Validity (Days): 3 -- Tariff Validity (Days): 2
10810,786,786,N.A,Recharge of Rs. 786 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1
10818,16,11.96,N.A,Recharge of Rs. 16 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1
10821,35,26.66,N.A,Recharge of Rs. 35 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1
10822,36,27.51,N.A,Recharge of Rs. 36 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1
10823,37,28.36,N.A,Recharge of Rs. 37 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1
10826,55,43.61,N.A,Recharge of Rs. 55 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1
10827,59,47,N.A,Recharge of Rs. 59 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1
10828,60,48,N.A,Recharge of Rs. 60 by Idea,Talktime: 48 - 100
10829,65,52.08,N.A,Recharge of Rs. 65 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1
10831,75,60.56,N.A,Recharge of Rs. 75 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1
10832,79,63.95,N.A,Recharge of Rs. 79 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1
10835,95,77.51,N.A,Recharge of Rs. 95 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1
10837,109,89.37,N.A,Recharge of Rs. 109 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1
10841,135,111.41,N.A,Recharge of Rs. 135 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1
10843,146,100,28 days,Recharge of Rs. 146 by Idea,100 MB 4G/3G/2G Data -- Talktime has unlimited Validity
10845,165,136.83,N.A,Recharge of Rs. 165 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1
10848,195,162.25,N.A,Recharge of Rs. 195 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1
10850,205,170.73,N.A,Recharge of Rs. 205 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1
10851,209,174.12,N.A,Recharge of Rs. 209 by Idea,5 I2I Minutes -- Tariff Validity (Days): 1
10853,225,187.68,N.A,Recharge of Rs. 225 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1
10859,402,337.68,N.A,Recharge of Rs. 402 by Idea,2 Idea Night SMS (11pm to 6am) -- Tariff Validity (Days): 1 
