id,cost,talktime,validity,comments
10878,5,,1 day,30 MB 4G/3G/2G Data -- Overage: 4p/10KB -- 
10879,7,,1 day,40 MB 4G/3G/2G Data -- Overage: 4p/10KB -- 
10880,8,,1 day,50 MB 4G/3G/2G Data -- Overage: 4p/10KB  -- 
10881,9,,1 day,60 MB 4G/3G/2G Data -- Overage: 4p/10KB -- 
10882,19,,2 days,100 MB 4G/3G/2G Data -- Overage: 4p/10KB -- 
10883,29,,4 days,150 MB 4G/3G/2G Data -- Overage: 4p/10KB
10884,29,,28 days,250 MB 4G/3G/2G -- Overage: 4p/10KB  -- 
10885,38,,28 days,150 MB 4G/3G/2G Data -- Overage: 4p/10KB -- 
10886,47,,28 days,200 MB 4G/3G/2G -- Overage: 4p/10KB 
10887,49,,7 days,300 MB 4G/3G/2G Data -- Overage: 4p/10KB -- 
10888,52,,4 days,310 MB 4G/3G/2G Data -- Overage: 4p/10KB  -- 
10889,98,,28 days,450 MB 4G/3G/2G -- Overage: 4p/10KB 
10890,103,,28 days,512 MB 4G/3G/2G -- Overage: 4p/10KB
10891,175,,28 days,1 GB 4G/3G/2G -- Overage: 4p/10KB
10898,69,,15 days,250 MB- Upto 1GB Data (subject to time of recharge) -- Overage: 4p/10KB
10910,352,,28 days,2.5 GB Data -- Overage: 4p/10KB
10911,449,,28 days,3.5 GB Data -- Overage: 4p/10KB
10913,549,,28 days,4.5 GB Data -- Overage: 4p/10KB
10914,649,,28 days,5.5 GB Data -- Overage: 4p/10KB
10916,849,,28 days,7.5 GB Data -- Overage: 4p/10KB
10917,995,,365 days,10 GB Data -- Overage: 4p/10KB
