id,cost,talktime,validity,comments
10870,5,,2 days,50 Local/ National SMS -- 
10871,15,,14 days,150 Local/National SMS -- 
10872,23,,14 days,250 Local/National SMS -- 
10873,33,,28 days,300 Local/National SMS -- 
10874,41,,28 days,450 Local/National SMS  -- 
10875,63,,28 days,100 Local/National SMS(Per Day ) 
10876,67,,28 days,750 Local/National SMS  -- 
10877,96,,90 days,1000 Local/National SMS -- 
