id,cost,talktime,validity,comments
18679,250,250,N.A,Talktime will be credited within 10 Mins 
18680,300,300,N.A,Talktime will be credited within 10 Mins 
18681,310,310,N.A,Talktime will be credited within 10 Mins 
18682,350,350,N.A,Talktime will be credited within 10 Mins 
18683,400,400,N.A,Talktime will be credited within 10 Mins
18684,500,500,N.A,Talktime will be credited within 10 Mins 
18685,550,550,N.A,Talktime will be credited within 10 Mins
18686,1000,1000,N.A,Talktime will be credited within 10 Mins 
18687,1100,1100,N.A,Talktime will be credited within 10 Mins
18689,15,11.21,N.A,1 Min Local V2V Night (11PM-7AM)
18691,25,18.69,N.A,1 min local V2V night min(11pm - 7am)
18695,55,43.61,N.A,1 min local V2V night min(11pm - 7am)
18696,58,46.15,N.A,1 min local V2V night min(11pm - 7am)
18698,105,25,28 days,"250 MB data -- Special features included: call 1 local Vodafone buddy @10p/min, option of 60 MB data loan -- T&C Apply"
18700,200,190,N.A,Talktime will be credited within 10 Mins
18701,210,200,N.A,Talktime will be credited within 10 Mins
18702,179,30,28 days,"500 MB data -- Special features included: call 1 local Vodafone buddy @10p/min, option of 60 MB data loan -- T&C Apply"
18703,297,50,28 days,"1536 MB data -- Special features included: call 1 local Vodafone buddy @10p/min, option of 60MB data loan -- T&C Apply"
