id,cost,talktime,validity,comments
18213,16,,7 days,"35p/min STD Mobile,Landline Calls(Local+STD) at 2.5p/sec."
18214,25,,15 days,"All STD Mobile calls @35p/min,Landline Calls (Local + STD) @2.5p/sec."
18215,39,,28 days,"STD Mobile @25p/min, Landline Calls (Local + STD) @2.5p/sec."
18216,67,,35 days,"STD Mobile calls @25p/min, Landline Calls (Local + STD) calls @2.5p/sec."
18217,103,,28 days,STD 300 Mins
