id,cost,talktime,validity,comments
4567,10,7.47,N.A,Talktime of Rs. 7.47 for Rs. 10 recharge by Airtel
4568,20,14.94,N.A,Talktime of Rs. 14.94 for Rs. 20 recharge by Airtel
4569,30,22.42,N.A,Talktime of Rs. 22.42 for Rs. 30 recharge by Airtel
4571,40,30.89,N.A,Talktime of Rs. 30.89 for Rs. 40 recharge by Airtel
4572,50,39.37,N.A,Talktime of Rs. 39.37 for Rs. 50 recharge by Airtel
4573,60,47.84,N.A,Talktime of Rs. 47.84 for Rs. 60 recharge by Airtel
4574,70,56.32,N.A,Talktime of Rs. 56.32 for Rs. 70 recharge by Airtel
4575,80,64.79,N.A,Talktime of Rs. 64.79 for Rs. 80 recharge by Airtel
4576,90,73.27,N.A,Talktime of Rs. 73.27 for Rs. 90 recharge by Airtel
4577,100,81.74,N.A,Talktime of Rs. 81.74 for Rs. 100 recharge by Airtel
4578,110,90.22,N.A,Talktime of Rs. 90.22 for Rs. 110 recharge by Airtel
4579,120,98.69,N.A,Talktime of Rs. 98.69 for Rs. 120 recharge by Airtel
4580,130,107.16,N.A,Talktime of Rs. 107.16 for Rs. 130 recharge by Airtel
4582,150,140,N.A,Talktime of Rs. 140 for Rs. 150 recharge by Airtel
4583,160,132.59,N.A,Talktime of Rs. 132.59 for Rs. 160 recharge by Airtel
4584,200,190,N.A,Talktime of Rs. 190 for Rs. 200 recharge by Airtel
4585,210,174.96,N.A,Talktime of Rs. 174.96 for Rs. 210 recharge by Airtel
4586,230,191.91,N.A,Talktime of Rs. 191.91 for Rs. 230 recharge by Airtel
4587,300,250,N.A,Talktime of Rs. 250 for Rs. 300 recharge by Airtel
