id,cost,talktime,validity,comments
4558,250,250,N.A,Talktime of Rs. 250 for Rs. 250 recharge by Airtel
4560,350,350,N.A,Talktime of Rs. 350 for Rs. 350 recharge by Airtel
4563,550,550,N.A,Talktime of Rs. 550 for Rs. 550 recharge by Airtel
4564,700,786,N.A,Talktime of Rs. 786 for Rs. 700 recharge by Airtel
4565,1000,1000,N.A,Talktime of Rs. 1000 for Rs. 1000 recharge by Airtel
4566,2000,2000,N.A,Talktime of Rs. 2000 for Rs. 2000 recharge by Airtel
