id,cost,talktime,validity,comments
4557,15,15,1 day,5 Local A2A min
4559,255,255,28 days,All Local and STD Calls @1p/sec
4561,355,355,28 days,All Local and STD Calls @50p/min.
4562,500,550,N.A,Exclusive offer on My Airtel app and Airtel.in
4570,35,26.66,N.A,5 Local Airtel to Airtel Night minutes (2 day) 
4581,148,20,28 days,1 GB Data
4608,198,,28 days,Unlimted A2A + Local 150 Min -- 1 GB Data
4612,399,,28 days,UL All L+S calls -- 1.25 GB Data + 1 GB/Day for 4G HS + USIM
4613,499,,28 days,UL All L+S calls -- 2 GB Data + 1.25 GB/Day for 4G HS+USIM
4614,648,,28 days,UL All L+S calls -- 3.5 GB Data + 1.5 GB/Day for 4G HS+ USIM
4615,795,,365 days,Unlimited A2A(Local + STD) -- 1 GB Data 
4616,899,,28 days,UL All L+S calls -- 6 GB Data + 2 GB/Day for 4G HS + USIM
4618,1198,,28 days,UL All L+S calls -- 9 GB Data + 2.5 GB/Day for 4G HS + USIM
4623,244,,28 days,"Unlimited Local + STD Airtel to Airtel Mobile calls -- 50 MB data.For 4G Handset+ 4G SIM, extra 1 GB Data -- T&C apply"
4624,695,,365 days,Unlimited A2A (Local + STD) -- 500 MB Data 
