id,cost,talktime,validity,comments
8211,22,,28 days,All STD On-Net & Off-Net calls @ 35p/ min
8212,28,,28 days,All STD calls @ 25p/ min
8213,43,,56 days,All STD calls @ 25p/ min. (first minute charge @ Rs.1/ min.)
