id,cost,talktime,validity,comments
1,60,60,N.A,Talktime of Rs. 60 for Rs. 60 recharge by Aircel
3,70,70,N.A,Talktime of Rs. 70 for Rs. 70 recharge by Aircel
6,90,90,N.A,Talktime of Rs. 90 for Rs. 90 recharge by Aircel
7,100,100,N.A,Talktime of Rs. 100 for Rs. 100 recharge by Aircel
8,120,130,N.A,Talktime of Rs. 130 for Rs. 120 recharge by Aircel
10,150,160,N.A,Talktime of Rs. 160 for Rs. 150 recharge by Aircel
12,300,340,N.A,Talktime of Rs. 340 for Rs. 300 recharge by Aircel
14,1000,1150,N.A,Talktime of Rs. 1150 for Rs. 1000 recharge by Aircel
15,3000,3500,N.A,Talktime of Rs. 3500 for Rs. 3000 recharge by Aircel
16,5000,6000,N.A,Talktime of Rs. 6000 for Rs. 5000 recharge by Aircel
