id,cost,talktime,validity,short description,long description
16642,28,,14 days,Recharge of Rs. 28 by Vodafone,STD calls to mobile @35P/Min
16643,39,,28 days,Recharge of Rs. 39 by Vodafone,STD calls to mobile @35P/Min
16644,58,,28 days,Recharge of Rs. 58 by Vodafone,STD calls to mobile @25P/Min
16645,84,,84 days,Recharge of Rs. 84 by Vodafone,STD calls to mobile@ 35P/Min
