id,cost,talktime,validity,comments
17828,14,,1 day,50 MB Data @3G/4G speed. Post 50 MB you will be charged 4p/10kb
17829,21,,1 hour,Unlimited 3G/4G Data
17830,26,,4 days,100 MB Data @3G/4G speed. Post 100 MB you will be charged 4p/10kb
17831,29,,28 days,75 MB Data @3G/4G speed. Post 75MB you will be charged 4p/10kb.
17832,31,,1 Night,Unlimited 3G/4G Night data (between 1AM to 6AM)
17833,44,,4 days,175 MB @3G/4G speed. Post 175 MB you will be charged 4p/10kb
17834,47,,1 day,1 GB Data @3G/4G speed. Post 1 GB you will be charged @4p/10kb
17835,78,,10 days,300 MB Data @3G/4G speed. Post 300 MB you will be charged 4p/10kb
17836,97,,5 days,1 GB Data @3G/4G speed. Post 1 GB you will be charged @4p/10kb
17837,102,,14 days,400 MB @3G/4G speed. Post 400 MB you will be charged 4p/10kb
17838,124,,14 days,500 MB Data @3G/4G speed. Post 500 MB you will be charged 4p/10kb
17839,164,,21 days,480 MB Data @3G/4G speed. Post 480 MB you will be charged 4p/10kb
17841,189,,21 days,550 MB Data @3G/4G speed. Post 550 MB you will be charged 4p/10kb
17842,251,,28 days,1.5 GB Data @3G/4G speed. Post 1.5 GB you will be charged 4p/10kb
17843,348,,28 days,1.2GB to 10 GB 3G/4G data 
17844,349,,28 days,1GB/Day 4G/3G Data -- Unlimited ALL Mobile & Landline Calls. Limited Period Offer for ALL Handsets
17846,451,,28 days,2.2 GB Data @3G/4G speed. Post 2.2 GB you will be charged 4p/10kb.
17847,497,,28 days,4 GB Data @3G/4G speed. Post 4GB you will be charged 4p/10kb. Additional 5 GB only on 4G Handset & 4G SIM -- Free 1 GB Wi-Fi for all customers
17848,499,,28 days,700 local & national mobile mins -- 2 GB 3G/4G Data
17849,699,,28 days,1000 local & national mobile mins -- 4 GB 3G/4G Data
17850,852,,56 days,4 GB Data @3G/4G speed. Post 4GB you will be charged 4p/10kb.
17851,897,,28 days,7GB Unlimited @3G/4G speed. Post 7GB your speed will be reduced up to 64kbps. Additionaly Free 1GB Wi-Fi for all customers
17852,998,,28 days,2000 local & national mobile mins + 6 GB 3G/4G Data
17853,1097,,28 days,11 GB Unlimited Data @3G/4G speed. Post 11GB your speed will be reduced up to 40kbps.
17854,1199,,28 days,12 GB Unlimited Data @3G/4G speed. Post 12GB your speed will be reduced up to 40kbps.
17855,1247,,28 days,12.5GB Unlimited Data @3G/4G speed. Post 12.5GB your speed will be reduced up to 40kbps.
17856,1253,,56 days,6 GB Data @3G/4G speed. Post 6GB you will be charged 4p/10kb.
17857,1299,,28 days,3000 local & national mobile mins + 8 GB 3G/4G Data
17858,1499,,28 days,15 GB Unlimited Data @3G/4G speed. Post 15GB your speed will be reduced up to 40kbps.
17859,1847,,28 days,18.5GB Unlimited Data @3G/4G speed. Post 18.5GB your speed will be reduced up to 40kbps.
17860,1999,,28 days,20 GB Unlimited Data @3G/4G speed. Post 20GB your speed will be reduced up to 40kbps.
17861,2499,,28 days,25 GB Unlimited Data @3G/4G speed. Post 25GB your speed will be reduced up to 40kbps.
17862,3999,,28 days,40 GB Unlimited Data @3G/4G speed. Post 40GB your speed will be reduced up to 40kbps.
17863,24,,1 day,Unlimited local + std V2V calls -- 100 MB 3G/4G Data (4G Handset) 50MB for Other Handset 
17864,55,,7 days,"Unlimited local + std V2V calls -- 250 MB 3G/4G Data (4G Handset), 50 MB for Other Handset "
17865,91,,7 days,"Unlimited local + std V2V + 100 Min V2O local +std calls -- 250 MB 3G/4G Data (4G Handset), 50 MB for Other Handset"
17866,149,,28 days,Unlimited Loc + STD V2V mobile calls -- 2 GB data (4G handset & 4G Sim)/300 MB data (4G handset)/50 MB data (non-4G handset)
