id,cost,talktime,validity,short description,long description
17496,23,,28 days,Recharge of Rs. 23 by Vodafone,All STD Mobile calls @30p/m
17497,31,,42 days,Recharge of Rs. 31 by Vodafone,All STD Mobile calls @30p/m
17498,41,,28 days,Recharge of Rs. 41 by Vodafone,STD mobile calls at 35p/m
17499,58,,28 days,Recharge of Rs. 58 by Vodafone,STD mobile calls at 25p/m 
17500,73,,28 days,Recharge of Rs. 73 by Vodafone,Local V2V calls @10p/min
