id,cost,talktime,validity,short description,long description
5106,36,,180 days,Recharge of Rs. 36 by BSNL,Plan Migration: Migration_PSP_36
5107,37,,180 days,Recharge of Rs. 37 by BSNL,Plan Migration: Migration_PMP_37
5108,75,,180 days,Recharge of Rs. 75 by BSNL,Plan: Pyari Jodi 75
5109,97,,90 days,Recharge of Rs. 97 by BSNL,"60 min any net voice call for 30 days reduced call rate to 03 BSNL and 02 non BSNL local numbersonnet at 20per min, offnet at 40p per min -- Reduced SMS charges for all(including F and F numbers) Local SMS at 10p per SMS and STD SMS at 50p per SMS -- Subscriber can change F and F numbers with a charge of Rs5 per change per numberSTV benefit is avilable in home LSA only."
5110,99,,30 days,Recharge of Rs. 99 by BSNL,Plan: Jai_Jawan_99
5111,199,,180 days,Recharge of Rs. 199 by BSNL,Plan: RTP_FR_199
5112,666,,180 days,Recharge of Rs. 666 by BSNL,"BSNL SIXER_migration: Unlimited data (Speed reduced to 80 Kbps after 2GB/day) + Unlimited voice calls for 60 days. -- After 60 days: ALL calls (Local/STD) (On-net/Off-net) @ 50 Paisa/Minute -- SMS (while in Home & National Roaming): Local @25 Paisa/SMS, National @35 Paisa/SMS -- All other charges As per Per Minute plan"
