id,cost,talktime,validity,comments
14313,10,7.47,N.A,Talktime of Rs. 7.47 for Rs. 10 recharge by Reliance GSM
14314,20,14.95,N.A,Talktime of Rs. 14.95 for Rs. 20 recharge by Reliance GSM
14315,30,22.42,N.A,Talktime of Rs. 22.42 for Rs. 30 recharge by Reliance GSM
14317,50,39.37,N.A,Talktime of Rs. 39.37 for Rs. 50 recharge by Reliance GSM
14319,60,47.85,N.A,Talktime of Rs. 47.85 for Rs. 60 recharge by Reliance GSM
14321,70,58.32,N.A,Talktime of Rs. 58.32 for Rs. 70 recharge by Reliance GSM
14324,100,81.75,N.A,Talktime of Rs. 81.75 for Rs. 100 recharge by Reliance GSM
14326,150,124.12,N.A,Talktime of Rs. 124.12 for Rs. 150 recharge by Reliance GSM
14327,170,141.07,N.A,Talktime of Rs. 141.07 for Rs. 170 recharge by Reliance GSM
14328,200,166.49,N.A,Talktime of Rs. 166.49 for Rs. 200 recharge by Reliance GSM
14329,240,200.39,N.A,Talktime of Rs. 200.39 for Rs. 240 recharge by Reliance GSM
14330,300,251.24,N.A,Talktime of Rs. 251.24 for Rs. 300 recharge by Reliance GSM
14331,400,335.98,N.A,Talktime of Rs. 335.98 for Rs. 400 recharge by Reliance GSM
14332,1000,844.46,N.A,Talktime of Rs. 844.46 for Rs. 1000 recharge by Reliance GSM
