id,cost,talktime,validity,comments
13191,14,,28 days,Local onnet 5 paise/SMS other @ 15 paise/SMS; Validity 28 days
13192,39,,28 days,500 SMS (Local + National)
13193,45,,28 days,550 Local + National SMS
