id,cost,talktime,validity,short description,long description
18764,350,350,N.A,Recharge of Rs. 350 by Vodafone,Talktime of Rs. 350 for Rs. 350 recharge by Vodafone
18765,1000,1000,N.A,Recharge of Rs. 1000 by Vodafone,Talktime of Rs. 1000 for Rs. 1000 recharge by Vodafone
