id,cost,talktime,validity,comments
263,65,70,28 days,5 Local A2A SMS (1 Day)
264,71,71,27 days,"Loc Aircel @10p, Other Local mobile Calls @30p/m"
267,254,254,28 days,Talktime in Main Account -- 2G Unlimited Data
270,499,600,60 days,600 TT (DA) + 1GB Data + 60 Loc/STD SMS ( Data Valid for 28 Days)
272,749,749,81 days,"Local A2A @10p/min, Local A2O @30p/Min"
277,85,50,27 days,"All Local Mobile 30p -- 50 TT (DA, 7 day Val)"
278,93,50,27 days,"LA2A 20Ps/Min L A2M 40ps -- 50 TT (DA, 7 day Val)"
282,147,100,27 days,"Local A2A @ 10p/m & Local A2M @ 30p/m + 100TT (DA, 7 day Val)"
284,195,100,27 days,Unlimited 2G Data
285,27,10,27 days,All STD Mobile Calls@35p/m + Rs.10 DA TT
286,97,50,27 days,"All Local/STD calls @ 25p  -- 50 TT (DA, 7 day Val)"
287,15,,3 days,2400 Local & STD secs + 40 A-A SMS
