id,cost,talktime,validity,short description,long description
5267,18,,30 days,Recharge of Rs. 18 by BSNL,All voice calls to Nepal at Rs.8.50 per min -- 
5268,24,,30 days,Recharge of Rs. 24 by BSNL,"Calls to Australia, Bahrain, Indonesia, Kuwait @Rs. 6.49/min -- International SMS @ Rs. 3/SMS "
5269,27,,30 days,Recharge of Rs. 27 by BSNL,"ISD rate for Bangladesh,Malaysia,Hong Kong,Thailand Rs2.99 per Min and Rate per International SMS is Rs3"
5270,41,,30 days,Recharge of Rs. 41 by BSNL,"ISD calls to Canada , U.S.A. , Singapore , China @ Rs. 1.49/min -- International SMS @ Rs.3/SMS"
