id,cost,talktime,validity,comments
13599,12,,7 days,All Bangladesh Call at Rs 1.99/min
13600,36,,28 days,All Bangladesh Call at Rs 1.99/min
13601,109,,30 days,Bangladesh call while at Home & Roaming at Rs 1.99 Plus All Local & STD call while at Home at Rs 40p/min Plus 50MB 3G Data valid for 30 days.
