id,cost,talktime,validity,comments
632,69,80,10 days,1 min Night Local A2A calling (11:00 pm to 6 am)
633,87,87,28 days,All Local & STD mobile calls @25p/min -- Talktime: No validity
635,109,109,28 days,All Local & STD mobile calls @20p/min
650,147,50,28 days,"Unlimited Calling Aircel to Aircel (Local+STD) -- 1 GB 3G/2G Data (500 MB Day + 500 MB Night) ,Night Timing (1:00 AM to 5:59 AM.)"
