id,cost,talktime,validity,comments
13774,10,7.47,N.A,Talktime of Rs. 7.47 for Rs. 10 recharge by Reliance GSM
13775,20,14.95,N.A,Talktime of Rs. 14.95 for Rs. 20 recharge by Reliance GSM
13776,30,22.42,N.A,Talktime of Rs. 22.42 for Rs. 30 recharge by Reliance GSM
13778,50,39.37,N.A,Talktime of Rs. 39.37 for Rs. 50 recharge by Reliance GSM
13779,60,47.85,N.A,Talktime of Rs. 47.85 for Rs. 60 recharge by Reliance GSM
13782,70,56.32,N.A,Talktime of Rs. 56.32 for Rs. 70 recharge by Reliance GSM
13785,90,73.27,N.A,Talktime of Rs. 73.27 for Rs. 90 recharge by Reliance GSM
13786,100,81.75,N.A,Talktime of Rs. 81.75 for Rs. 100 recharge by Reliance GSM
13787,110,90.22,N.A,Talktime of Rs. 90.22 for Rs. 110 recharge by Reliance GSM
13788,130,107.17,N.A,Talktime of Rs. 107.17 for Rs. 130 recharge by Reliance GSM
13789,150,124.12,N.A,Talktime of Rs. 124.12 for Rs. 150 recharge by Reliance GSM
13790,160,132.59,N.A,Talktime of Rs. 132.59 for Rs. 160 recharge by Reliance GSM
13791,200,166.49,N.A,Talktime of Rs. 166.49 for Rs. 200 recharge by Reliance GSM
13794,400,335.98,N.A,Talktime of Rs. 335.98 for Rs. 400 recharge by Reliance GSM
13795,1000,844.46,N.A,Talktime of Rs. 844.46 for Rs. 1000 recharge by Reliance GSM
