id,cost,talktime,validity,comments
4409,300,300,N.A,Talktime of Rs. 300 for Rs. 300 recharge by Airtel
4410,390,390,N.A,Talktime of Rs. 390 for Rs. 390 recharge by Airtel
4411,500,500,N.A,Talktime of Rs. 500 for Rs. 500 recharge by Airtel
4414,1000,1000,N.A,Talktime of Rs. 1000 for Rs. 1000 recharge by Airtel
4415,2000,2000,N.A,Talktime of Rs. 2000 for Rs. 2000 recharge by Airtel
4416,3000,3000,N.A,Talktime of Rs. 3000 for Rs. 3000 recharge by Airtel
4417,3300,3300,N.A,Talktime of Rs. 3300 for Rs. 3300 recharge by Airtel
4418,5000,5000,N.A,Talktime of Rs. 5000 for Rs. 5000 recharge by Airtel
4419,10000,10500,N.A,Talktime of Rs. 10500 for Rs. 10000 recharge by Airtel
