id,cost,talktime,validity,comments
6312,18,,30 days,All voice calls to Nepal at Rs 8.50 per Min
6313,23,,30 days,"ISD calls to Australia, Bahrain, Indonesia, Kuwait @Rs. 6.49/min"
6314,27,,30 days,"ISD calls to Bangladesh, Malaysia, Hong Kong, Thailand @Rs. 2.99/min"
6315,38,,30 days,"France, Germany, UK @Rs. 4.49/min -- The ISD STV 38 is not applicable for ISD code 004470 to 004479 of UK."
6316,41,,30 days,"ISD calls to Canada, China, Singapore, U.S.A. @Rs. 1.49/min"
