id,cost,talktime,validity,comments
1053,24,,14 days,125 MB 2G Data
1054,25,,4 days,175 MB 2G Data
1055,29,,5 days,220 MB 2G Data
1056,41,,24 days,200 MB 2G Data 
1057,44,,10 days,1 GB 2G Data
1058,67,,10 days,500 MB 2G Data
1059,74,,28 days,1GB 2G DATA
1060,91,,28 days,4 GB 2G Data
1061,98,,30 days,4 GB 2G Data
1063,128,,28 days,Unlimited 2G Data
1064,148,,28 days,1.5 GB Data (2G)
1065,149,,28 days,2 GB 2G Data
1066,174,,28 days,2 GB Data (2G)
1069,254,,90 days,4 GB 2G data
1071,359,,30 days,2 GB 2G data
