id,cost,talktime,validity,comments
9598,5,,1 day,50 Local & National SMS -- 
9600,9,,5 days,100 Local & National SMS. -- 
9601,12,,10 days,120 Local & National SMS  -- 
9602,18,,21 days,180 Local & National SMS -- 
9603,35,,28 days,350 Local/National SMS  -- 
9604,49,,28 days,525 Local/National SMS  -- 
9605,61,,28 days,700 Local/National SMS  -- 
9606,63,,28 days,100 SMS per day  -- 
9607,91,,28 days,1050 Local/National SMS -- 
