id,cost,talktime,validity,comments
9564,10,7.47,N.A,Talktime of Rs. 7.47 for Rs. 10 recharge by Idea
9566,20,14.95,N.A,Talktime of Rs. 14.95 for Rs. 20 recharge by Idea
9568,30,22.42,N.A,Talktime of Rs. 22.42 for Rs. 30 recharge by Idea
9569,40,30.9,N.A,Talktime of Rs. 30.9 for Rs. 40 recharge by Idea
9570,50,39.37,N.A,Talktime of Rs. 39.37 for Rs. 50 recharge by Idea
9572,60,47.85,N.A,Talktime of Rs. 47.85 for Rs. 60 recharge by Idea
9573,70,56.32,N.A,Talktime of Rs. 56.32 for Rs. 70 recharge by Idea
9574,80,64.8,N.A,Talktime of Rs. 64.8 for Rs. 80 recharge by Idea
9576,90,73.27,N.A,Talktime of Rs. 73.27 for Rs. 90 recharge by Idea
9577,100,81.75,N.A,Talktime of Rs. 81.75 for Rs. 100 recharge by Idea
9578,120,98.69,N.A,Talktime of Rs. 98.69 for Rs. 120 recharge by Idea
9579,130,107.17,N.A,Talktime of Rs. 107.17 for Rs. 130 recharge by Idea
9580,140,115.64,N.A,Talktime of Rs. 115.64 for Rs. 140 recharge by Idea
9583,150,124.12,N.A,Talktime of Rs. 124.12 for Rs. 150 recharge by Idea
9584,160,132.59,N.A,Talktime of Rs. 132.59 for Rs. 160 recharge by Idea
9585,190,158.02,N.A,Talktime of Rs. 158.02 for Rs. 190 recharge by Idea
9586,220,183.44,N.A,Talktime of Rs. 183.44 for Rs. 220 recharge by Idea
9587,270,225.81,N.A,Talktime of Rs. 225.81 for Rs. 270 recharge by Idea
9588,300,251.24,N.A,Talktime of Rs. 251.24 for Rs. 300 recharge by Idea
9589,330,276.66,N.A,Talktime of Rs. 276.66 for Rs. 330 recharge by Idea
9590,370,310.56,N.A,Talktime of Rs. 310.56 for Rs. 370 recharge by Idea
9592,450,378.36,N.A,Talktime of Rs. 378.36 for Rs. 450 recharge by Idea
9593,550,463.1,N.A,Talktime of Rs. 463.1 for Rs. 550 recharge by Idea
9594,700,590.22,N.A,Talktime of Rs. 590.22 for Rs. 700 recharge by Idea
9595,750,632.59,N.A,Talktime of Rs. 632.59 for Rs. 750 recharge by Idea
9596,800,674.97,N.A,Talktime of Rs. 674.97 for Rs. 800 recharge by Idea
9597,1100,929.2,N.A,Talktime of Rs. 929.2 for Rs. 1100 recharge by Idea
