id,cost,talktime,validity,short description,long description
3118,10,7.47,N.A,Recharge of Rs. 10 by Airtel,Talktime of Rs. 7.47 for Rs. 10 recharge by Airtel
3119,20,14.95,N.A,Recharge of Rs. 20 by Airtel,Talktime of Rs. 14.95 for Rs. 20 recharge by Airtel
3120,30,22.42,N.A,Recharge of Rs. 30 by Airtel,Talktime of Rs. 22.42 for Rs. 30 recharge by Airtel
3121,40,31.78,N.A,Recharge of Rs. 40 by Airtel,Talktime of Rs. 31.78 for Rs. 40 recharge by Airtel
3122,50,39.37,N.A,Recharge of Rs. 50 by Airtel,Talktime of Rs. 39.37 for Rs. 50 recharge by Airtel
3123,60,47.85,N.A,Recharge of Rs. 60 by Airtel,Talktime of Rs. 47.85 for Rs. 60 recharge by Airtel
3124,70,56.32,N.A,Recharge of Rs. 70 by Airtel,Talktime of Rs. 56.32 for Rs. 70 recharge by Airtel
3125,80,64.8,N.A,Recharge of Rs. 80 by Airtel,Talktime of Rs. 64.8 for Rs. 80 recharge by Airtel
3126,90,75.26,N.A,Recharge of Rs. 90 by Airtel,Talktime of Rs. 75.26 for Rs. 90 recharge by Airtel
3127,100,81.75,N.A,Recharge of Rs. 100 by Airtel,Talktime of Rs. 81.75 for Rs. 100 recharge by Airtel
3128,110,90.22,N.A,Recharge of Rs. 110 by Airtel,Talktime of Rs. 90.22 for Rs. 110 recharge by Airtel
3129,120,98.69,N.A,Recharge of Rs. 120 by Airtel,Talktime of Rs. 98.69 for Rs. 120 recharge by Airtel
3130,130,125,N.A,Recharge of Rs. 130 by Airtel,Talktime of Rs. 125 for Rs. 130 recharge by Airtel
3131,140,115.64,N.A,Recharge of Rs. 140 by Airtel,Talktime of Rs. 115.64 for Rs. 140 recharge by Airtel
3132,150,140,N.A,Recharge of Rs. 150 by Airtel,Talktime of Rs. 140 for Rs. 150 recharge by Airtel
3133,180,170,N.A,Recharge of Rs. 180 by Airtel,Talktime of Rs. 170 for Rs. 180 recharge by Airtel
3135,190,158.02,N.A,Recharge of Rs. 190 by Airtel,Talktime of Rs. 158.02 for Rs. 190 recharge by Airtel
3136,200,190,N.A,Recharge of Rs. 200 by Airtel,Talktime of Rs. 190 for Rs. 200 recharge by Airtel
3139,490,415.25,N.A,Recharge of Rs. 490 by Airtel,Talktime of Rs. 415.25 for Rs. 490 recharge by Airtel
