id,cost,talktime,validity,comments
17171,125,125,N.A,Talktime of Rs. 125 for Rs. 125 recharge by Vodafone
17173,300,300,N.A,Talktime of Rs. 300 for Rs. 300 recharge by Vodafone
17174,400,400,N.A,Talktime of Rs. 400 for Rs. 400 recharge by Vodafone
17175,500,500,N.A,Talktime of Rs. 500 for Rs. 500 recharge by Vodafone
17176,750,750,N.A,Talktime of Rs. 750 for Rs. 750 recharge by Vodafone
17177,1000,1000,N.A,Talktime of Rs. 1000 for Rs. 1000 recharge by Vodafone
