id,cost,talktime,validity,comments
17178,30,22.42,N.A,Talktime of Rs. 22.42 for Rs. 30 recharge by Vodafone
17179,50,39.37,N.A,Talktime of Rs. 39.37 for Rs. 50 recharge by Vodafone
17180,100,81.75,N.A,Talktime of Rs. 81.75 for Rs. 100 recharge by Vodafone
17181,150,124.12,N.A,Talktime of Rs. 124.12 for Rs. 150 recharge by Vodafone
17182,200,169.49,N.A,Talktime of Rs. 169.49 for Rs. 200 recharge by Vodafone
17183,250,238,N.A,Talktime of Rs. 238 for Rs. 250 recharge by Vodafone
