id,cost,talktime,validity,short description,long description
4245,250,250,N.A,Recharge of Rs. 250 by Airtel,Talktime of Rs. 250 for Rs. 250 recharge by Airtel
4246,300,300,N.A,Recharge of Rs. 300 by Airtel,Talktime of Rs. 300 for Rs. 300 recharge by Airtel
4247,360,360,N.A,Recharge of Rs. 360 by Airtel,Talktime of Rs. 360 for Rs. 360 recharge by Airtel
4248,500,500,N.A,Recharge of Rs. 500 by Airtel,Talktime of Rs. 500 for Rs. 500 recharge by Airtel
4249,550,550,N.A,Recharge of Rs. 550 by Airtel,Talktime of Rs. 550 for Rs. 550 recharge by Airtel
4250,700,700,N.A,Recharge of Rs. 700 by Airtel,Talktime of Rs. 700 for Rs. 700 recharge by Airtel
4251,1100,1100,N.A,Recharge of Rs. 1100 by Airtel,Talktime of Rs. 1100 for Rs. 1100 recharge by Airtel
