id,cost,talktime,validity,comments
4272,8,,7 days,90 Local + National SMS
4273,11,,8 days,Free 125 Local and National SMS
4274,18,,14 days,200 Local + National SMS
4275,36,,28 days,400 SMS Local and STD + 9p/sms for remaining days
