id,cost,talktime,validity,comments
7040,36,,180 days,Validity Extension: second
7041,37,,180 days,Validity-extension: Minute
7042,49,,365 days,Nesam Gold_validity-extension
7043,75,,180 days,Validity-extension: Anbu Jodi
7044,94,,365 days,DATA_94: 0.5 GB
7045,98,,30 days,JaiJawan
7046,136,,730 days,Freedom_136: Validity-extension
7047,199,,180 days,Validity-extension_RTP_FR_199
7048,666,,180 days,BSNL_SIXER_666_validity-extension
