id,cost,talktime,validity,comments
7049,36,,180 days,Migration: second
7050,37,,180 days,Plan: Minute
7051,75,,180 days,Migration: Anbu Jodi
7052,97,,90 days,"60 min voice call to anynet calls with validity of 30 days -- Reduced calls to 5 friends and family numbers. -- On-net@ 20p/Min and Off-net @40p/Min -- Reduced SMS charges, Local SMS @ 10 p/SMS and STD SMS @ 50 p/sms ."
7053,136,,730 days,Freedom_136_migration
7054,199,,180 days,MigrationPlan: RTP_FR_199
7055,276,,365 days,Family_TN_Police_CUG_Plan_276_migration
7056,666,,180 days,BSNL_SIXER_666_migration
