id,cost,talktime,validity,comments
7038,33,,7 days,FREE INCOMING CALLS IN ROAMING IN BSNL NETWORK -- OUT GOING LOCAL AND STD 1.5 PS PER SEC
7039,93,,30 days,Free OG Voice Calls 120minutes on any network in Roaming and Free SMS 40SMS on any network in Roaming
