id,cost,talktime,validity,comments
8277,25,,28 days,STD On-Net & STD Off-Net mobile calls @ 30p/min
8278,49,,28 days,All STD Mobile calls @ 25p/ min
8279,55,,84 days,STD On-Net & STD Off-Net mobile calls @ 1.2p/2sec
