id,cost,talktime,validity,comments
13407,10,7.47,N.A,Talktime of Rs. 7.47 for Rs. 10 recharge by Reliance GSM
13408,20,14.95,N.A,Talktime of Rs. 14.95 for Rs. 20 recharge by Reliance GSM
13409,30,22.42,N.A,Talktime of Rs. 22.42 for Rs. 30 recharge by Reliance GSM
13411,50,39.37,N.A,Talktime of Rs. 39.37 for Rs. 50 recharge by Reliance GSM
13412,60,47.85,N.A,Talktime of Rs. 47.85 for Rs. 60 recharge by Reliance GSM
13414,70,56.32,N.A,Talktime of Rs. 56.32 for Rs. 70 recharge by Reliance GSM
13416,80,64.8,N.A,Talktime of Rs. 64.8 for Rs. 80 recharge by Reliance GSM
13417,90,73.27,N.A,Talktime of Rs. 73.27 for Rs. 90 recharge by Reliance GSM
13418,100,81.74,N.A,Talktime of Rs. 81.74 for Rs. 100 recharge by Reliance GSM
13419,110,90.22,N.A,Talktime of Rs. 90.22 for Rs. 110 recharge by Reliance GSM
13420,150,124.12,N.A,Talktime of Rs. 124.12 for Rs. 150 recharge by Reliance GSM
13421,160,132.59,N.A,Talktime of Rs. 132.59 for Rs. 160 recharge by Reliance GSM
13422,400,335.98,N.A,Talktime of Rs. 335.98 for Rs. 400 recharge by Reliance GSM
13423,1000,844.46,N.A,Talktime of Rs. 844.46 for Rs. 1000 recharge by Reliance GSM
