id,cost,talktime,validity,comments
6160,36,,180 days,Plan Migration: Migration_PSP_36
6161,37,,180 days,Plan: Migration_PMP_37
6162,75,,180 days,Plan: Pyari Jodi 75
6163,97,,90 days,"60 min any net voice call for 30 days -- reduced call rate to 3 BSNL and 2 non BSNL local numbers: onnet at 20per min, offnet at 40p per min -- reduced SMS charges for all (including F and F numbers): local SMS at 10p per SMS and STD SMS at 50p per SMS -- Subscriber can change F and F numbers with a charge of Rs5 per change per number. STV benefit is avilable in home LSA only."
6164,99,,30 days,Plan: Jai_Jawan_99
6165,118,,365 days,StudentSpecialPlan_118_migration
6166,666,,180 days,BSNL_SIXER_666_validity-extension
