id,cost,talktime,validity,comments
11980,12,,10 days,130 Local National SMS
11981,42,,28 days,470 Local / National SMS
11982,62,,45 days,700 Local/Nat SMS
11983,63,,28 days,Unlimited Local/Nat SMS
11984,91,,90 days,1000 Local/Nat SMS
11985,102,,30 days,1100 Local/Nat SMS
