id,cost,talktime,validity,comments
1868,150,150,N.A,Talktime of Rs. 150 for Rs. 150 recharge by Airtel
1869,200,200,N.A,Talktime of Rs. 200 for Rs. 200 recharge by Airtel
1870,250,250,N.A,Talktime of Rs. 250 for Rs. 250 recharge by Airtel
1871,300,300,N.A,Talktime of Rs. 300 for Rs. 300 recharge by Airtel
1872,350,350,N.A,Talktime of Rs. 350 for Rs. 350 recharge by Airtel
1873,500,500,N.A,Talktime of Rs. 500 for Rs. 500 recharge by Airtel
1874,700,700,N.A,Talktime of Rs. 700 for Rs. 700 recharge by Airtel
1876,1000,1000,N.A,Talktime of Rs. 1000 for Rs. 1000 recharge by Airtel
1877,1500,1500,N.A,Talktime of Rs. 1500 for Rs. 1500 recharge by Airtel
1878,3000,3000,N.A,Talktime of Rs. 3000 for Rs. 3000 recharge by Airtel
1879,5000,5000,N.A,Talktime of Rs. 5000 for Rs. 5000 recharge by Airtel
1880,10000,10000,N.A,Talktime of Rs. 10000 for Rs. 10000 recharge by Airtel
