id,cost,talktime,validity,comments
13306,10,7.47,N.A,Talktime of Rs. 7.47 for Rs. 10 recharge by Reliance GSM
13307,20,14.95,N.A,Talktime of Rs. 14.95 for Rs. 20 recharge by Reliance GSM
13308,30,22.42,N.A,Talktime of Rs. 22.42 for Rs. 30 recharge by Reliance GSM
13310,50,39.37,N.A,Talktime of Rs. 39.37 for Rs. 50 recharge by Reliance GSM
13314,80,64.8,N.A,Talktime of Rs. 64.8 for Rs. 80 recharge by Reliance GSM
13315,100,81.75,N.A,Talktime of Rs. 81.75 for Rs. 100 recharge by Reliance GSM
13316,110,90.22,N.A,Talktime of Rs. 90.22 for Rs. 110 recharge by Reliance GSM
13317,150,124.12,N.A,Talktime of Rs. 124.12 for Rs. 150 recharge by Reliance GSM
13318,160,132.59,N.A,Talktime of Rs. 132.59 for Rs. 160 recharge by Reliance GSM
13319,400,335.98,N.A,Talktime of Rs. 335.98 for Rs. 400 recharge by Reliance GSM
13320,1000,844.46,N.A,Talktime of Rs. 844.46 for Rs. 1000 recharge by Reliance GSM
